"Data"       ,"Hora (UTC)" ,"Temp. Ins. (C)" ,"Temp. Max. (C)" ,"Temp. Min. (C)" ,"Umi. Ins. (%)" ,"Umi. Max. (%)" ,"Umi. Min. (%)" ,"Pto Orvalho Ins. (C)" ,"Pto Orvalho Max. (C)" ,"Pto Orvalho Min. (C)" ,"Pressao Ins. (hPa)" ,"Pressao Max. (hPa)" ,"Pressao Min. (hPa)" ,"Vel. Vento (m/s)" ,"Dir. Vento (m/s)" ,"Raj. Vento (m/s)" ,"Radiacao (KJ/m²)" ,"Chuva (mm)"
"10/05/2024" ,"0500"       ,"15.6"           ,"16.8"           ,"14.7"           ,"92.0"          ,"94.0"          ,"83.0"          ,"14.3"                 ,"14.5"                 ,"13.1"                 ,"887.5"              ,"887.8"              ,"887.5"              ,"1.4"              ,"122.0"            ,"2.8"              ,""                 ,"0.0"
"10/05/2024" ,"0600"       ,"14.6"           ,"16.8"           ,"14.6"           ,"92.0"          ,"92.0"          ,"85.0"          ,"13.3"                 ,"14.6"                 ,"13.1"                 ,"887.3"              ,"887.5"              ,"887.2"              ,"1.2"              ,"116.0"            ,"2.9"              ,""                 ,"0.0"
"10/05/2024" ,"0700"       ,"16.7"           ,"16.8"           ,"13.4"           ,"83.0"          ,"97.0"          ,"83.0"          ,"13.9"                 ,"14.7"                 ,"12.7"                 ,"887.2"              ,"887.3"              ,"887.2"              ,"1.7"              ,"101.0"            ,"3.5"              ,""                 ,"0.0"
"10/05/2024" ,"0800"       ,"16.4"           ,"17.1"           ,"16.4"           ,"83.0"          ,"83.0"          ,"80.0"          ,"13.5"                 ,"13.9"                 ,"13.4"                 ,"887.2"              ,"887.2"              ,"887.1"              ,"1.5"              ,"123.0"            ,"3.5"              ,""                 ,"0.0"
"10/05/2024" ,"0900"       ,"15.2"           ,"16.5"           ,"14.4"           ,"86.0"          ,"93.0"          ,"83.0"          ,"12.9"                 ,"14.1"                 ,"12.6"                 ,"887.8"              ,"887.8"              ,"887.2"              ,"1.3"              ,"119.0"            ,"2.9"              ,""                 ,"0.0"
"10/05/2024" ,"1000"       ,"15.1"           ,"15.8"           ,"14.2"           ,"94.0"          ,"94.0"          ,"86.0"          ,"14.1"                 ,"14.1"                 ,"12.7"                 ,"888.4"              ,"888.4"              ,"887.8"              ,"1.1"              ,"118.0"            ,"2.6"              ,"30.10"            ,"0.0"
"10/05/2024" ,"1100"       ,"18.2"           ,"18.4"           ,"15.1"           ,"80.0"          ,"94.0"          ,"78.0"          ,"14.8"                 ,"15.2"                 ,"14.2"                 ,"889.3"              ,"889.3"              ,"888.4"              ,"2.1"              ,"133.0"            ,"4.7"              ,"376.40"           ,"0.0"
"10/05/2024" ,"1200"       ,"20.9"           ,"21.0"           ,"18.2"           ,"69.0"          ,"82.0"          ,"69.0"          ,"14.9"                 ,"15.5"                 ,"14.5"                 ,"889.8"              ,"889.8"              ,"889.4"              ,"2.9"              ,"99.0"             ,"6.4"              ,"1150.00"          ,"0.0"
"10/05/2024" ,"1300"       ,"22.4"           ,"22.4"           ,"20.6"           ,"68.0"          ,"71.0"          ,"66.0"          ,"16.1"                 ,"16.1"                 ,"14.8"                 ,"890.1"              ,"890.1"              ,"889.8"              ,"3.3"              ,"88.0"             ,"7.3"              ,"2182.10"          ,"0.0"
"10/05/2024" ,"1400"       ,"23.4"           ,"23.9"           ,"22.0"           ,"64.0"          ,"68.0"          ,"59.0"          ,"16.2"                 ,"16.5"                 ,"14.7"                 ,"889.9"              ,"890.2"              ,"889.9"              ,"3.5"              ,"77.0"             ,"7.4"              ,"2592.30"          ,"0.0"
"10/05/2024" ,"1500"       ,"25.2"           ,"25.3"           ,"22.9"           ,"47.0"          ,"64.0"          ,"47.0"          ,"13.2"                 ,"16.4"                 ,"13.2"                 ,"889.2"              ,"890.0"              ,"889.2"              ,"2.9"              ,"86.0"             ,"8.5"              ,"2243.90"          ,"0.0"
"10/05/2024" ,"1600"       ,"23.8"           ,"25.4"           ,"23.6"           ,"55.0"          ,"57.0"          ,"47.0"          ,"14.2"                 ,"15.3"                 ,"12.8"                 ,"888.5"              ,"889.2"              ,"888.5"              ,"3.2"              ,"95.0"             ,"6.7"              ,"1996.60"          ,"0.0"
"10/05/2024" ,"1700"       ,"25.4"           ,"26.0"           ,"23.8"           ,"49.0"          ,"56.0"          ,"46.0"          ,"13.8"                 ,"15.5"                 ,"12.8"                 ,"887.8"              ,"888.5"              ,"887.8"              ,"2.7"              ,"86.0"             ,"6.8"              ,"2384.40"          ,"0.0"
"10/05/2024" ,"1800"       ,"25.8"           ,"26.2"           ,"24.8"           ,"45.0"          ,"51.0"          ,"42.0"          ,"13.1"                 ,"14.3"                 ,"12.1"                 ,"887.0"              ,"887.8"              ,"887.0"              ,"3.4"              ,"97.0"             ,"6.1"              ,"2284.80"          ,"0.0"
"10/05/2024" ,"1900"       ,"25.9"           ,"26.4"           ,"25.6"           ,"42.0"          ,"47.0"          ,"42.0"          ,"12.1"                 ,"13.3"                 ,"12.1"                 ,"886.7"              ,"887.0"              ,"886.7"              ,"2.0"              ,"71.0"             ,"5.9"              ,"1708.60"          ,"0.0"
"10/05/2024" ,"2000"       ,"25.0"           ,"26.1"           ,"25.0"           ,"44.0"          ,"46.0"          ,"42.0"          ,"11.8"                 ,"13.2"                 ,"11.6"                 ,"886.8"              ,"886.8"              ,"886.7"              ,"2.1"              ,"82.0"             ,"5.0"              ,"974.70"           ,"0.0"
"10/05/2024" ,"2100"       ,"23.1"           ,"25.0"           ,"23.1"           ,"49.0"          ,"49.0"          ,"43.0"          ,"11.8"                 ,"12.1"                 ,"11.2"                 ,"886.8"              ,"886.8"              ,"886.7"              ,"1.7"              ,"64.0"             ,"4.7"              ,"211.30"           ,"0.0"
"10/05/2024" ,"2200"       ,"20.6"           ,"23.1"           ,"20.6"           ,"60.0"          ,"60.0"          ,"49.0"          ,"12.6"                 ,"12.6"                 ,"11.8"                 ,"887.2"              ,"887.2"              ,"886.8"              ,"1.3"              ,"87.0"             ,"3.3"              ,""                 ,"0.0"
"10/05/2024" ,"2300"       ,"18.6"           ,"20.6"           ,"18.4"           ,"71.0"          ,"73.0"          ,"60.0"          ,"13.2"                 ,"13.7"                 ,"12.6"                 ,"887.4"              ,"887.4"              ,"887.2"              ,"1.1"              ,"90.0"             ,"2.5"              ,""                 ,"0.0"
"11/05/2024" ,"0000"       ,"17.6"           ,"20.0"           ,"17.1"           ,"78.0"          ,"80.0"          ,"66.0"          ,"13.7"                 ,"13.8"                 ,"13.2"                 ,"887.6"              ,"887.7"              ,"887.4"              ,"1.2"              ,"98.0"             ,"2.5"              ,""                 ,"0.0"
"11/05/2024" ,"0100"       ,"18.7"           ,"18.9"           ,"16.9"           ,"74.0"          ,"81.0"          ,"74.0"          ,"13.9"                 ,"14.3"                 ,"13.3"                 ,"887.8"              ,"887.8"              ,"887.6"              ,"1.3"              ,"85.0"             ,"2.3"              ,""                 ,"0.0"
"11/05/2024" ,"0200"       ,"16.5"           ,"18.7"           ,"16.3"           ,"84.0"          ,"84.0"          ,"74.0"          ,"13.7"                 ,"14.4"                 ,"13.1"                 ,"887.8"              ,"887.9"              ,"887.7"              ,"0.8"              ,"48.0"             ,"2.6"              ,""                 ,"0.0"
"11/05/2024" ,"0300"       ,"18.7"           ,"19.2"           ,"16.3"           ,"75.0"          ,"85.0"          ,"73.0"          ,"14.2"                 ,"14.4"                 ,"13.6"                 ,"887.8"              ,"887.8"              ,"887.7"              ,"1.3"              ,"80.0"             ,"2.6"              ,""                 ,"0.0"
"11/05/2024" ,"0400"       ,"17.5"           ,"19.1"           ,"17.2"           ,"83.0"          ,"83.0"          ,"75.0"          ,"14.5"                 ,"14.7"                 ,"13.7"                 ,"887.7"              ,"887.8"              ,"887.7"              ,"1.0"              ,"86.0"             ,"2.8"              ,""                 ,"0.0"
"11/05/2024" ,"0500"       ,"18.0"           ,"18.2"           ,"16.3"           ,"82.0"          ,"88.0"          ,"80.0"          ,"14.8"                 ,"15.1"                 ,"13.7"                 ,"887.4"              ,"887.7"              ,"887.4"              ,"1.2"              ,"96.0"             ,"2.4"              ,""                 ,"0.0"
"11/05/2024" ,"0600"       ,"17.3"           ,"18.2"           ,"17.2"           ,"83.0"          ,"84.0"          ,"80.0"          ,"14.3"                 ,"14.9"                 ,"14.2"                 ,"887.1"              ,"887.4"              ,"887.0"              ,"1.2"              ,"65.0"             ,"2.5"              ,""                 ,"0.0"
"11/05/2024" ,"0700"       ,"16.5"           ,"17.9"           ,"16.4"           ,"88.0"          ,"88.0"          ,"82.0"          ,"14.5"                 ,"15.1"                 ,"13.9"                 ,"886.8"              ,"887.2"              ,"886.8"              ,"1.3"              ,"73.0"             ,"2.6"              ,""                 ,"0.0"
"11/05/2024" ,"0800"       ,"16.7"           ,"17.5"           ,"16.5"           ,"89.0"          ,"89.0"          ,"85.0"          ,"14.8"                 ,"15.1"                 ,"14.4"                 ,"887.0"              ,"887.0"              ,"886.7"              ,"1.0"              ,"68.0"             ,"2.9"              ,""                 ,"0.0"
"11/05/2024" ,"0900"       ,"17.1"           ,"17.4"           ,"16.6"           ,"85.0"          ,"89.0"          ,"84.0"          ,"14.6"                 ,"15.0"                 ,"14.4"                 ,"887.5"              ,"887.5"              ,"886.9"              ,"1.5"              ,"102.0"            ,"2.5"              ,""                 ,"0.0"
"11/05/2024" ,"1000"       ,"15.6"           ,"17.4"           ,"14.2"           ,"91.0"          ,"95.0"          ,"83.0"          ,"14.2"                 ,"14.7"                 ,"13.0"                 ,"888.4"              ,"888.4"              ,"887.5"              ,"1.0"              ,"157.0"            ,"2.5"              ,"25.80"            ,"0.0"
"11/05/2024" ,"1100"       ,"21.0"           ,"21.0"           ,"15.6"           ,"67.0"          ,"91.0"          ,"65.0"          ,"14.7"                 ,"15.8"                 ,"14.0"                 ,"889.2"              ,"889.2"              ,"888.4"              ,"1.5"              ,"92.0"             ,"2.5"              ,"667.20"           ,"0.0"
"11/05/2024" ,"1200"       ,"22.8"           ,"23.0"           ,"20.9"           ,"57.0"          ,"68.0"          ,"57.0"          ,"13.9"                 ,"15.1"                 ,"13.7"                 ,"889.9"              ,"889.9"              ,"889.2"              ,"2.2"              ,"76.0"             ,"4.2"              ,"1447.00"          ,"0.0"
"11/05/2024" ,"1300"       ,"23.7"           ,"24.4"           ,"22.4"           ,"53.0"          ,"59.0"          ,"51.0"          ,"13.5"                 ,"14.8"                 ,"13.4"                 ,"890.3"              ,"890.3"              ,"889.9"              ,"2.4"              ,"68.0"             ,"5.6"              ,"1982.30"          ,"0.0"
"11/05/2024" ,"1400"       ,"25.1"           ,"25.3"           ,"23.5"           ,"45.0"          ,"54.0"          ,"43.0"          ,"12.3"                 ,"14.1"                 ,"11.5"                 ,"889.6"              ,"890.3"              ,"889.6"              ,"1.5"              ,"94.0"             ,"5.9"              ,"2715.80"          ,"0.0"
"11/05/2024" ,"1500"       ,"26.4"           ,"26.4"           ,"25.0"           ,"39.0"          ,"46.0"          ,"37.0"          ,"11.3"                 ,"12.9"                 ,"10.6"                 ,"888.9"              ,"889.6"              ,"888.9"              ,"2.9"              ,"17.0"             ,"6.1"              ,"3010.60"          ,"0.0"
"11/05/2024" ,"1600"       ,"27.5"           ,"27.6"           ,"26.3"           ,"28.0"          ,"40.0"          ,"28.0"          ,"7.2"                  ,"11.9"                 ,"7.2"                  ,"888.2"              ,"888.9"              ,"888.2"              ,"2.6"              ,"354.0"            ,"6.4"              ,"3094.80"          ,"0.0"
"11/05/2024" ,"1700"       ,"27.8"           ,"28.1"           ,"26.8"           ,"30.0"          ,"32.0"          ,"27.0"          ,"8.9"                  ,"9.6"                  ,"7.1"                  ,"887.4"              ,"888.2"              ,"887.4"              ,"2.8"              ,"345.0"            ,"6.4"              ,"2802.60"          ,"0.0"
"11/05/2024" ,"1800"       ,"27.5"           ,"28.2"           ,"27.1"           ,"30.0"          ,"33.0"          ,"27.0"          ,"8.5"                  ,"9.9"                  ,"7.1"                  ,"887.0"              ,"887.4"              ,"887.0"              ,"2.5"              ,"335.0"            ,"5.4"              ,"2106.30"          ,"0.0"
